5,10.50412204832859,1.0000054405348742e-06
155,10.342176128033442,1.005228345036125e-06
305,10.151600978399372,1.0202440940748278e-06
455,9.98157415113823,1.0450523932599518e-06
605,9.825200335157781,1.079652756212331e-06
755,9.65637326551791,1.1240445045744216e-06
905,9.554740676775799,1.178226768023963e-06
1055,9.426999059277097,1.2421984842906752e-06
1205,9.365027680857555,1.3159583991768573e-06
1355,9.272886573089574,1.399505066582759e-06
1505,9.19734085498213,1.4928368485341188e-06
1655,9.110625948591476,1.5959519152149073e-06
1805,9.180406367834271,1.7088482450024547e-06
1955,9.083058141336902,1.8315236245080007e-06
2105,8.964756501160084,1.9639756486191946e-06
2255,8.999316870061964,2.106201720548234e-06
2405,8.883741309472722,2.258199051881956e-06
2555,8.880823811366467,2.419964662636262e-06
2705,8.81192735661069,2.5914953813161844e-06
2855,8.721690462983172,2.772787844975734e-06
3005,8.600546962182811,2.9638384992859874e-06
3155,8.63390010517237,3.1646435986031757e-06
3305,8.569365490923872,3.375199206043277e-06
3455,8.384710757674966,3.5955011935579102e-06
3605,8.356803475645888,3.82554524201717e-06
3755,8.292844231496721,4.06532684129224e-06
3905,7.934226513609137,4.314841290344951e-06
4055,7.952997342644499,4.574083697320153e-06
4205,7.829902382244818,4.8430489796409074e-06
4355,7.813405222461421,5.121731864108237e-06
4505,7.481424502779923,5.410126887005207e-06
4655,7.456243886642184,5.708228394202958e-06
4805,7.413692810859614,6.0160305412732505e-06
4955,7.206642050049904,6.3335272936005695e-06
5105,6.973692255282621,6.66071242650247e-06
5255,6.928471305627993,6.9975795253514415e-06
5405,6.776948156893361,7.344121985699377e-06
5555,6.769074925354548,7.700333013408106e-06
5705,6.695032223007182,8.066205624782758e-06
5855,6.561086012750838,8.441732646707932e-06
6005,6.3287289761706615,8.82690671678843e-06
6155,6.432147022182132,9.221720283494753e-06
6305,6.3045693374674405,9.626165606309257e-06
6455,6.2405005578071835,1.0040234755879455e-05
6605,6.060410321243411,1.0463919614172841e-05
6755,5.992784360063092,1.0897211874636272e-05
6905,6.067219902487362,1.1340103042358158e-05
7055,6.000804901123047,1.1792584434236085e-05
7205,6.005267388056143,1.2254647179145949e-05
7355,5.828694466057174,1.2726282218117595e-05
7505,5.759064032106983,1.3207480304509812e-05
7655,5.846472625798249,1.369823200419399e-05
7805,5.633012446509851,1.419852769573779e-05
7955,5.7442922706851025,1.4708357570594223e-05
8105,5.6380488598519936,1.5227711633293995e-05
8255,5.608815413254958,1.575657970164109e-05
8405,5.62507051309709,1.62949514069127e-05
8555,5.589620679417804,1.684281619406306e-05
8705,5.468312730180457,1.7400163321928995e-05
8855,5.5162599110738855,1.7966981863441582e-05
9005,5.477519907119202,1.8543260705840368e-05
9155,5.549861178751574,1.9128988550890435e-05
9305,5.514241004174994,1.972415391510488e-05
9455,5.40861954560151,2.0328745129969674e-05
9605,5.379418495797763,2.0942750342171565e-05
9755,5.33738162171404,2.1566157513832045e-05
9905,5.435247145968745,2.2198954422741543e-05
10055,5.3783169958464345,2.2841128662601197e-05
10205,5.42222110169486,2.3492667643263765e-05
10355,5.307255912976739,2.415355859098202e-05
10505,5.309834249219181,2.4823788548658868e-05
10655,5.295062524884857,2.5503344376101166e-05
10805,5.217841785887013,2.6192212750277433e-05
10955,5.2010451452688375,2.689038016557904e-05
11105,5.222088119513551,2.759783293408496e-05
11255,5.142437112490944,2.8314557185830447e-05
11405,5.400801344469427,2.904053886907819e-05
11555,5.2493402832432805,2.9775763750594674e-05
11705,5.213444074137061,3.052021741592882e-05
11855,5.274197278328615,3.127388526969464e-05
12005,5.282145070505666,3.203675253585735e-05
12155,5.142886636467988,3.280880425802319e-05
12305,5.043997690046302,3.359002529973215e-05
12455,5.189900310875857,3.43804003447557e-05
12605,5.232697297311706,3.5179913897395894e-05
12755,5.158640934670994,3.59885502827904e-05
12905,5.176091968099526,3.680629364721875e-05
13055,5.092370717745905,3.763312795841407e-05
13205,5.109715880009166,3.846903700587619e-05
13355,5.159362033972136,3.931400440119082e-05
13505,5.2066944740914005,4.016801357835007e-05
13655,4.982908241084364,4.1031047794077256e-05
13805,5.096951494402528,4.190309012815552e-05
13955,5.003792050201319,4.278412348375927e-05
14105,4.95998821383793,4.3674130587789337e-05
14255,5.101560027090898,4.457309399121185e-05
14405,4.933893787009375,4.5480996069400224e-05
14555,5.028136182050283,4.6397819022480475e-05
14705,4.869885391805972,4.732354487568097e-05
14855,5.0535124733561,4.82581554796833e-05
15005,5.033595779493279,4.9201632510980134e-05
15155,5.135677679620607,5.015395747223262e-05
15305,4.94065255423823,5.111511169263443e-05
15455,4.794904276686338,5.208507632827671e-05
15605,4.996648343810199,5.3063832362518215e-05
15755,5.025408574654353,5.4051360606357764e-05
15905,4.825209980981715,5.5047641698811184e-05
16055,4.989201313740498,5.6052656107289495e-05
16205,4.924216538332821,5.7066384127983476e-05
16355,4.961973750986656,5.808880588624866e-05
16505,4.982175279539212,5.9119901336995655e-05
16655,4.962704455958003,6.015965026508316e-05
16805,4.904470301448593,6.120803228571402e-05
16955,4.961580864032362,6.226502684483477e-05
17105,4.962324575110749,6.333061321953917e-05
17255,5.026946196684967,6.440477051847411e-05
17405,4.863009497186596,6.548747768224882e-05
17555,4.782392829986127,6.657871348384869e-05
17705,4.821253192358062,6.76784565290504e-05
17855,4.728395933417488,6.878668525684252e-05
18005,4.7800172497493545,6.99033779398468e-05
18155,4.933196810347523,7.102851268474568e-05
18305,4.757366506390985,7.21620674327101e-05
18455,4.717392557349464,7.3304019959833e-05
18605,4.7844648361206055,7.44543478775646e-05
18755,4.726416014425948,7.561302863315139e-05
18905,4.7425575229832155,7.67800395100784e-05
19055,4.835359778692714,7.795535762851415e-05
19205,4.805088970911642,7.913895994576001e-05
19355,4.750175500096241,8.033082325670097e-05
19505,4.754990421834084,8.153092419426161e-05
19655,4.774348196442936,8.273923922986343e-05
19805,4.7739942868550616,8.395574467388639e-05
19955,4.640940629839076,8.518041667613361e-05
20105,4.668766802007501,8.641323122629888e-05
20255,4.6479416654465044,8.765416415443673e-05
20405,4.587155693591772,8.890319113143705e-05
20555,4.657422013851027,9.016028766950241e-05
20705,4.767483252815437,9.142542912262677e-05
20855,4.551904965208607,9.26985906870802e-05
21005,4.617897745228309,9.397974740189385e-05
21155,4.6146516834078035,9.526887414935058e-05
21305,4.58850676691565,9.656594565547619e-05
21455,4.646310914127969,9.787093649053617e-05
21605,4.540471929274796,9.918382106953287e-05
21755,4.6054455463516195,0.00010050457365270852
21905,4.594158809796899,0.00010183316834604876
22055,4.58638791287883,0.00010316957910179079
22205,4.507226984880446,0.00010451377971893447
22355,4.602841642122277,0.00010586574384375462
22505,4.481331815997374,0.00010722544497031945
22655,4.491325620084757,0.00010859285644100917
22805,4.399009766701604,0.00010996795144703865
22955,4.412518078182291,0.00011135070302898352
23105,4.511213411978625,0.0001127410840773078
23255,4.447548001613021,0.00011413906733289672
23405,4.471593408939088,0.00011554462538759021
23555,4.468655997855096,0.00011695773068472008
23705,4.449202404465787,0.0001183783555196513
23855,4.291448837671525,0.00011980647204032412
24005,4.381894221721313,0.00012124205224780084
24155,4.593924717610943,0.00012268506799681432
24305,4.498558524005151,0.0001241354909963196
24455,4.398818365368081,0.00012559329281004933
24605,4.539655375821536,0.00012705844485707087
24755,4.2505878064952745,0.00012853091841234603
24905,4.410839143662545,0.0001300106846072954
25055,4.439178215174565,0.00013149771443036334
25205,4.279801391931779,0.0001329919787275873
25355,4.465341881015369,0.0001344934482031691
25505,4.452354933208717,0.00013600209342004988
25655,4.326012073848413,0.0001375178848004861
25805,4.1489089095352485,0.00013904079262663056
25955,4.287281065824329,0.0001405707870411147
26105,4.388976402636708,0.0001421078380476335
26255,4.337581242200321,0.00014365191551153438
